Id Instructor,Grado Académico,Catálogo,Curso,Nº Clase,Nombre Catalogo,Modo de Enseñanza,Fecha Inicio real,Fecha Fin real,Centro de Costos,Nota final por curso,Competencia Evaluada,Nota competencia por clase,Nota final por clase,Pregunta,Calificación Pregunta,Comentarios,Total Evaluaciones generadas,Evaluaciones realizadas,% de participación
1000075299.0,PREG,    MU0484,121016.0,1329.0,rilea z2aJi  sotHzd,,2024-01-25,2024-05-23,,5.0,Comentarios,0.0,5.0,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Todo en orden,,4.0,80.0
,PREG,    MU0484,121016.0,1329.0,Historia del Jazz 2,Presencial,2024-01-25,2024-05-23,Depto de Música,5.0,Comentarios,0.0,5.0,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,No tengo aspectos a mejorar.,5.0,4.0,80.0
1000019259.0,PREG,    CS0091,109866.0,1490.0,Teoría de la Imagen,Presencial,2024-01-22,,Depto. de Comunicación Social,4.97,Comentarios,0.0,,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,No tengo,24.0,24.0,100.0
1000019259.0,PREG,    CS0091,109866.0,1490.0,Teoría de la Imagen,Presencial,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.97,Comentarios,0.0,4.97,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Buena comunicación con los estudiantes,24.0,,100.0
10003629300.0,PREG,    CS0091,109866.0,1490.0,Teoría de la Imagen,Presencial,2024-01-22,2024-05-20,,,Comentarios,0.0,4.97,,0.0,paeEoeaols epnueoae oqu ytttassrcemes mnpcesaasrm po  n intor uq eoen dpus so ru,24.0,24.0,100.0
1000019259.0,PREG,    CS0091,109866.0,1490.0,Teoría de la Imagen,Presencial,2024-01-22,2024-05-20,,4.97,Comentarios,0.0,4.97,,,Dinámica,24.0,24.0,100.0
10003629300.0,PREG,    CS0091,109866.0,1490.0,Teoría de la Imagen,Presencial,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.97,miCoaseornt,,4.97,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,,24.0,24.0,100.0
1000019259.0,PREG,    CS0091,,,Teoría de la Imagen,Presencial,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.97,Comentarios,0.0,4.97,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Su ternura y paciencia.,24.0,24.0,1000.0
1000093662.0,PREG,    CS0091,109866.0,1491.0,Teoría de la Imagen,Presencial,2024-01-24,2024-05-22,,4.51,Comentarios,0.0,4.51,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Noinugn,25.0,23.0,92.0
1000093662.0,PREG,    CS0091,109866.0,1491.0,Teoría de la Imagen,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,4.51,Comentarios,0.0,4.51,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Recomendaría tener mayor orden en cuanto a la organización de la clase, debido a que, a veces, el tema se desvía con facilidad y no terminamos abordándolo por completo, Además, pienso que hacen falta clases un poco más teóricas, en las que los conceptos a enseñar sean mucho más claros y comprensibles, siento que nos estancamos un poco.",25.0,23.0,92.0
1000093662.0,PREG,    CS0091,109866.0,1491.0,Teoría de la Imagen,Presencial,2024-01-24,2024-05-22,,4.51,Comentarios,0.0,4.51,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Que sea un tris más consciente de que no todas las personas tienen una posición económica privilegiada,25.0,23.0,
1000093662.0,PREG,    CS0091,109866.0,1491.0,Teoría de la Imagen,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,4.51,Comentarios,0.0,4.51,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,su manera de explicar los temas vistos en clase es muy buena,25.0,23.0,92.0
1000052304.0,PREG,    MU0464,,1309.0,Composición y Arreglos 2,Presencial,2024-01-24,2024-05-22,,4.34,Cirmnaootes,0.0,4.34,,0.0,"Buscar explicar de una manera más clara los temas de clase, no se le entiende muy bien. No es claro con las asignaciones  No lo recomendaría nunca a otro estudiante que quiera estudiar piano o composición con el.",9.0,9.0,100.0
1000052304.0,PREG,M  4 04U 6,120996.0,1309.0,Composición y Arreglos 2,Presencial,2024-01-24,2024-05-22,tMcpa deúDi eso,4.34,Comentarios,0.0,4.34,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Es puntual.,400.0,9.0,100.0
1000052304.0,PREG,    MU0464,120996.0,1309.0,,Presencial,2024-01-24,2024-05-22,Depto de Música,4.34,Comentarios,0.0,4.34,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"El horario fue muy pesado, haciendo que a casi todos los estudiantes, nos costara mucho la clase",9.0,9.0,100.0
1000052304.0,PREG,,1317080.0,1309.0,,Presencial,2024-01-24,2024-05-22,Depto de Música,4.34,Comentarios,0.0,4.34,e upnoil¿?geao  id T catceidsoslanuúdm e coernia lorno retf,0.0,,9.0,9.0,100.0
1000181902.0,PREG,,115447.0,64620.0,Memoria e Historia,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.8,Comentarios,0.0,4.8,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Muy organizada.,8.0,8.0,
1000181902.0,PREG,    HL0325,115447.0,1311.0,Memoria e Historia,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.8,Comentarios,0.0,4.8,Menciona un aspecto positivo del desempeño de tu profe en el aula,,"Los temas de la clase son muy interesantes y pude lograr conectarlos con mi desarrollo personal en el pregrado. De la misma manera, la metodología utilizada en clase favoreció al aprendizaje",8.0,8.0,100.0
1000095294.0,PREG,    HL0555,115677.0,1312.0,eANcE frauCt it. -d ei dly,Presencial,2024-01-26,2024-05-24,Depto. de Humanidades,4.61,Comentarios,0.0,50.0,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,simplificar los contenidos de cada tema para ue sean mas claros,,33.0,94.29
1000095294.0,,    HL0555,115677.0,64620.0,Arte y Ciudad - Elect. Nfi,,2024-01-26,2024-05-24,Depto. de Humanidades,4.61,Comentarios,0.0,4.55,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Ninguno, lo hizo bastante bien.",35.0,33.0,94.29
1000095294.0,PREG,    HL0555,115677.0,1312.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-26,2024-05-24,,4.61,Comentarios,0.0,4.55,? ti¿n ddca  usu giaioeoToaoim crlet oneú lspearorcnfdlee n,,,35.0,,94.29
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,ePrceinasl,2024-01-22,2024-05-20,,4.83,Comentarios,0.0,4.83,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"A veces habla demasiado y se vuelve monótono, me gustaría que permitiera actividades que involucren más a los estudiantes.",400.0,29.0,1000.0
1000094163.0,,    HL0555,115677.0,64620.0,Arte y Ciudad - Elect. Nfi,Presencial,,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,50.0,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Que haga las clases más dinamicas,31.0,29.0,93.55
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,Presencial,,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,,0.0,La pasión con la que enseña,31.0,350.0,93.55
1000094163.0,PREG,5  L 550H ,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,4.83,,,4.83,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,entrega,31.0,29.0,93.55
1000094163.0,PREG,    HL0555,,1313.0,fEuid tlAeae ri -.tcN Cyd ,Presencial,,,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Es demasiado conocedor y atento,31.0,29.0,
1000092340.0,PREG,    HL0555,115677.0,,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,4.42,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"En términos de respeto y buen trato al estudiante considero que le falta mucho. Su manera de responder mensajes por teams deja mucho que desear (no saluda, es cortante, se molesta e irrita fácilmente si uno le pide que repita algo, muchas veces hace comentarios irónicos, etc). Le sugiero que le ponga más cuidado a eso pues con esos actos no transmite respeto hacia el estudiante (y por ello no se gana el respeto de algunos alumnos)",35.0,34.0,97.14
1000092340.0,PREG,    HL0555,115677.0,1315.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,50.0,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Colocar material audiovisual mas adaptado a la actualidad,35.0,,97.14
1000092340.0,PREG,    HL0555,115677.0,64620.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,,4.42,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,no,35.0,,97.14
1000092340.0,PREG,    HL0555,115677.0,1316.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,4.35,Comentarios,0.0,4.37,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Recordar los derechos de los estudiantes de EAFIT. Sobre todo el de es un derecho asistir a clase, nk una obligación.",35.0,34.0,97.14
,PREG,,,1316.0,yrt .u  e aNlecdif-A dCtiE,,2024-01-22,2024-05-20,,4.35,Comentarios,0.0,4.37,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Depronto decir las cosas de mejor manera, en los documentos sonaba brusco.",35.0,34.0,97.14
1000092340.0,PREG,    HL0555,115677.0,1316.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,dsoHadane e pie.Dudmt,4.35,Comentarios,0.0,4.37,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Promueve el aprendizaje experiencial e impulsa a que no tomemos las cosas como una obligación sino como una oportunidad de conocer más,400.0,34.0,97.14
,PREG,    HL0555,115677.0,64620.0,Arte y Ciudad - Elect. Nfi,ecersaiPln,2024-01-22,2024-05-20,Depto. de Humanidades,4.35,Comentarios,0.0,4.37,,0.0,"Aprendí bastante, gracias",35.0,34.0,
1000092340.0,PREG,    HL0555,115677.0,1316.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,4.35,,0.0,4.37,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,N.A,,34.0,97.14
1000095294.0,PGER,    HL0555,115677.0,1317.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,,Depto. de Humanidades,4.61,Comentarios,0.0,50.0,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"Sabe mucho, pero no debería ser maestro.",35.0,34.0,97.14
1000081694.0,PREG,    HL0555,115677.0,1318.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.81,Comentarios,0.0,4.81,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,ninguna,36.0,350.0,94.44
1000081694.0,PREG,0 55H   L5,115677.0,1318.0,Arte y Ciudad - Elect. Nfi,,2024-01-23,2024-05-21,Depto. de Humanidades,4.81,oansoieCmtr,0.0,4.81,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"Durante la clase estuvo una estudiante de intercambio que no sabía español, la universidad debe considerar los criterios del idioma para aceptar estudiantes extranjeros. Un estudiante se tiene que sacar el TOEFL o el DELF para estudiar en el exterior y Eafit solamente pide un examen virtual de español.",36.0,34.0,94.44
1000095748.0,PREG,,115677.0,1319.0,Arte y Ciudad - Elect. Nfi,Presencial,,,Depto. de Humanidades,4.91,Comentarios,0.0,4.91,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,el profe tiene un conocimiento gigante del tema y se le nota que le gusta enseñar,23.0,22.0,95.65
1000095748.0,PREG,    HL0555,115677.0,1319.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-26,2024-05-24, teo pHDmdseaanedidu.,4.91,Comentarios,0.0,4.91,isTcoee?e tign laaouido aennmrcrflroe¿npi  ods aetc úd lu o,0.0,"En los núcleos la asistencia es muy limitada, deberian incentivar de alguna manera a que la gente asista y aproveche este espacio",23.0,22.0,
1000095748.0,PREG,,,1319.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-26,2024-05-24,Depto. de Humanidades,4.91,Comentarios,0.0,4.91,,0.0,"que siga si que yo no estudio nada de las artes, pero esta clase me gusto mucho con ese profe me parecio muy interesante y senti que aprendi mucho.",23.0,22.0,95.65
1000068116.0,,    HL0326,115448.0,1320.0,Retórica,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.99,,0.0,4.99,,0.0,Ninguna,5.0,5.0,1000.0
1000087270.0,PREG,    CS0231,109928.0,1498.0,Lenguaje Sonoro,Presencial,2024-01-25,2024-05-23,Depto. de Comunicación Social,4.74,Comentarios,0.0,4.95,,0.0,Sabe enseñar y se nota que tiene mucho talento y conocimiento en su área,16.0,14.0,87.5
1000087270.0,PREG,    CS0231,109928.0,1498.0,Lenguaje Sonoro,Presencial,2024-01-25,2024-05-23,Depto. de Comunicación Social,4.74,,0.0,4.95,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Genera un excelente ambiente en el aula y es atento a todos los procesos en los trabajos.,400.0,14.0,87.5
1000087270.0,ERPG,    CS0231,109928.0,1498.0,Lenguaje Sonoro,Presencial,2024-01-25,,Depto. de Comunicación Social,4.74,Comentarios,0.0,,Mlceoiiñees uvtteeep ldt oup dnupeapaors a nl i  o  snomeecafneod,0.0,Utilización de recursos y explica todo,16.0,350.0,87.5
1000087270.0,PREG,    CS0231,109928.0,1498.0,Lenguaje Sonoro,Presencial,,2024-05-23,Depto. de Comunicación Social,4.74,Comentarios,0.0,4.95,¿Tienes algún comentario adicional de tu profe o del curso?,,Un excelente profe,16.0,14.0,87.5
1000087270.0,PREG,    CS0231,1317080.0,1498.0,Lenguaje Sonoro,Presencial,2024-01-25,2024-05-23,oa.lóacdiSpDm notuine ico cCe,4.74,Comentarios,0.0,4.95,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Para el profe muchas gracias,,14.0,87.5
1000087270.0,PREG,    CS0231,109928.0,64620.0,Lenguaje Sonoro,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,4.74,Comentarios,0.0,4.53,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Que muchas gracias y aprendí muchísimo con él. Fui muy feliz en cada clase y actividad.,15.0,15.0,100.0
1000087270.0,PREG,    CS0231,109928.0,1499.0,Lenguaje Sonoro,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,,Comentarios,0.0,4.53,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,,15.0,15.0,100.0
1000112672.0,EGPR,    CS0232,109929.0,1502.0,Periodismo Informativo,Presencial,2024-01-22,2024-05-22,Depto. de Comunicación Social,4.88,Comentarios,,4.88,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"es muy buen profesor, explica muy bien y tiene muy buena relación con los estudiantes",,19.0,95.0
1000072608.0,PREG, C3 302S  ,109930.0,,Producción Radiofónica,Presencial,2024-01-23,2024-05-21,Depto. de Comunicación Social,4.9,Comentarios,0.0,4.91,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,,Mejorar en los tiempos de entrega estipulados,18.0,17.0,94.44
1000066446.0,PREG,    CS0234,109931.0,1504.0,Invest. de Contenidos y Disc.,Presencial,,,Depto. de Comunicación Social,4.44,morintsaoCe,0.0,4.48,,0.0,Ninguno,,26.0,
1000066446.0,GREP,    CS0234,109931.0,1504.0,,Presencial,2024-01-26,2024-05-24,Depto. de Comunicación Social,4.44,Comentarios,0.0,4.48,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"el profesor a veces hablaba de forma sarcástica e incluso cínica cuando preguntábamos algo, no le gustaba devolverse en los temas así no los hayamos entendido y decía cosas como ""eso ya lo deberían saber"", no era muy amable cuando daba retroalimentación al punto de hacernos sentir mal con la forma en que decía las cosas, en las exposiciones nos decía los comentarios negativos o críticas enfrente de todo el grupo y no nos podíamos sentar hasta que terminara. Cuando pregunté algo sobre una pregunta de un examen me dijo que eso ya lo había dicho y que igual la respuesta ""era muy obvia"" y no me explicó. Para las entregas al principio era muy confuso porque no nos daba ejemplos de qué había que hacer y fuimos mejorando porque nos equivocábamos y aprendíamos de nuestros propios trabajos o preguntábamos a otros compañeros.",,26.0,96.3
1000066446.0,PREG,    CS0234,109931.0,,Invest. de Contenidos y Disc.,Presencial,2024-01-26,,Depto. de Comunicación Social,,Comentarios,0.0,4.48,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,saeso muenssmL t yosod n,27.0,26.0,96.3
1000066446.0,PREG,    CS0234,109931.0,1504.0,Invest. de Contenidos y Disc.,Presencial,2024-01-26,2024-05-24,Depto. de Comunicación Social,4.44,Comentarios,0.0,4.48,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Aprendí mucho,27.0,,96.3
1000066446.0,PREG,    CS0234,,1504.0,Invest. de Contenidos y Disc.,Presencial,2024-01-26,2024-05-24,Depto. de Comunicación Social,4.44,Comentarios,0.0,,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"llegó el punto en que me daba miedo contestar en clase porque si decíamos algo equivocado nos decía que era o por no leer los textos o porque no prestábamos atención, que eso ya lo deberíamos saber así genuinamente no supiéramos. De algunas clases me salí a llorar porque no entendía y me daba miedo preguntar porque al profesor no le gustaba devolverse en temas anteriores y quedé sin entender muchos temas así leyera los textos",,26.0,96.3
1000066446.0,EGPR,    CS0234,109931.0,,Invest. de Contenidos y Disc.,,2024-01-26,2024-05-24,,50.0,Comentarios,0.0,4.48,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Creo que es un hombre con buenas intenciones pero por desgracia le toco enseñar una materia muy compleja para ser comprendido...Creo que es necesario hacer más aproximaciones con terminos mas coloquiales que academicos para comprender y bueno tambien buscarle un poco más de sentido a esta materia,27.0,350.0,96.3
1000092282.0,PREG,,109932.0,1505.0,Periodismo Narrativo,Presencial,2024-01-23,2024-05-22,Depto. de Comunicación Social,4.72,Comentarios,0.0,4.72,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,no tengo ninguno.,25.0,25.0,100.0
10003629300.0,PREG,35 S  2C0 ,109932.0,64620.0,Periodismo Narrativo,Presencial,2024-01-23,2024-05-22,,4.72,Comentarios,0.0,4.72,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,es un gran profesor y se nota que un gran ser humano. Se nota su amor por su materia y por compartir sus conocimientos.,25.0,25.0,100.0
10003629300.0,PREG,    CS0235,109932.0,64620.0,,Presencial,2024-01-23,2024-05-22,Depto. de Comunicación Social,4.72,Comentarios,0.0,4.72,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"Es muy carismático, lo que hace las clases más amenas. Nos traía muchos ejemplos de guía para saber cómo hacer las cosas, nos daba muchas asesorías e ideas para los trabajos y siempre era muy amable",25.0,,100.0
1000094818.0,PREG,    CS0235,109932.0,1506.0,Periodismo Narrativo,Presencial,2024-01-23,2024-05-23,Depto. de Comunicación Social,4.45,Comentarios,0.0,4.45,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"El profe esta atento a todos, es muy personalizado y ayuda muchisimo si no vas al ritmo de la clase.",18.0,16.0,88.89
1000094818.0,PREG,    CS0235,109932.0,1506.0,Periodismo Narrativo,Presencial,2024-01-23,2024-05-23,Depto. de Comunicación Social,4.45,Comentarios,,4.45,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Gracias profe por ayudarme.,18.0,16.0,1000.0
1000006480.0,ERPG,    HL0332,,1337.0, Probl. Contempor. de Hermen.,Presencial,2024-01-25,,Depto. de Humanidades,4.89,Comentarios,0.0,50.0,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Sería más productivo disminuir el tiempo de conversación grupal sobre las obras, que es muy importante, pero a veces se alargaba mucho.",14.0,13.0,92.86
1000006480.0,PREG,    HL0332,115454.0,, Probl. Contempor. de Hermen.,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.89,Comentarios,0.0,4.89,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"Ninguno, reitero mi buena calificación porque lo merece, es un curso del cual de verdad se aprende y se puede interactuar cuestionando el temario y realizando una retroalimentación efectiva",14.0,13.0,92.86
1000073487.0,PREG,    HL0333,115455.0,1338.0,Literaturas de No Ficción,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.62,Comentarios,0.0,4.62,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,El profe logra unir muy bien los conceptos con ejemplos y siempre proporciona retroalimentación para cada trabajo,10.0,9.0,90.0
1000073487.0,PREG,    HL0333,115455.0,1338.0,Literaturas de No Ficción,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.62,tsCenmoiora,,50.0,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,hace uso de su conocimiento peridístico y de su experiencia para la enseñanza del curso,10.0,9.0,
1000073487.0,PREG,    HL0333,115455.0,1338.0,Literaturas de No Ficción,,2024-01-23,2024-05-21,Depto. de Humanidades,50.0,Cnoestarmoi,,4.62,,0.0,"Los estudiantes del curso no asistieron a muchas clases, su ausencia notándose en demasía. Debe haber un mayor compromiso de su parte por realizar las lecturas del curso y centrarse en lo que se habla, entregar los trabajps y ser receptivos a lo que se les comenta.",10.0,9.0,90.0
1000073487.0,PREG,    HL0333,115455.0,,Literaturas de No Ficción,aesecPnril,,2024-05-21,Depto. de Humanidades,4.62,,0.0,,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,ser un poco más flexible con las lecturas y los escritos,10.0,9.0,90.0
1000112669.0,PREG,    HL0335,115457.0,1340.0,Humanidades Digitales,Presencial,2024-01-24,,Depto. de Humanidades,4.99,Comentarios,0.0,,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,,abrir un poco más la conversación con los estudiantes con el objetivo de aumentar la participación en clase,14.0,14.0,100.0
,PREG,    HL0335,,1340.0,Humanidades Digitales,Presencial,2024-01-24,2024-05-22,Depto. de Humanidades,4.99,Comentarios,0.0,,a njeroaa eamMe send adl pe  eoe pureloieoso mpuuternñ   antlcdcef,,Menos trabajos evaluativos,14.0,14.0,100.0
1000112669.0,PREG,    HL0335,115457.0,1340.0,Humanidades Digitales,Presencial,2024-01-24,2024-05-22,dieeD muaonsdet .daHp,4.99,Comentarios,0.0,,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"uratia rteeeto aetscon rropopqimednyresou rá n nm s,eaonmC c eer la tudop rul udneteo",14.0,14.0,100.0
1000068116.0,PREG,03  HL3 6 ,,1341.0,Seminario de Lenguaje Liter.,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.97,Comentarios,0.0,4.97,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,No,9.0,8.0,88.89
1000068116.0,PREG,    HL0336,115458.0,1341.0,Seminario de Lenguaje Liter.,sacenierPl,2024-01-23,2024-05-21,Depto. de Humanidades,4.97,Comentarios,0.0,4.97,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"La profesora hace dinámica la clase. Con el gesto de ser un conservatorio, en el cual todos participemos de acuerdo con las lecturas. Siendo interesante para ver el rol del escritor y lector. Además, que vemos autores y autoras diferentes en el curso, lo cual es enriquecedor en el aprendizaje.",9.0,8.0,88.89
1000068116.0,PREG,    HL0336,,,Seminario de Lenguaje Liter.,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.97,Comentarios,0.0,4.97,,0.0,Muy buena clase,9.0,,88.89
1000068116.0,PREG,    HL0336,115458.0,1341.0,Seminario de Lenguaje Liter.,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.97,Comentarios,0.0,4.97,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Es una profesora que recomiendo. Demuestra un gran valor artístico por la literatura,,8.0,88.89
,PREG,    HL0337,115459.0,1342.0,Estudios del Texto Ensayístico,leniraecPs,2024-01-25,2024-05-23,Depto. de Humanidades,4.71,enCmsioroat,0.0,4.71,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,,6.0,5.0,1000.0
1000066764.0,PREG,,,1507.0,Teo. Críticas de la Comunic.,Presencial,2024-01-23,,i ód aDlmco.Cce inpScoauoteni,4.94,Comentarios,0.0,4.94,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,,400.0,35.0,100.0
1000066764.0,EPGR,,109933.0,1507.0,Teo. Críticas de la Comunic.,Presencial,2024-01-23,2024-05-21, mueSloaeotCiD.aióno pcccd ni,4.94,Comentarios,0.0,4.94,,0.0,No,,35.0,100.0
,PREG, 20 73 SC ,109934.0,,Periodismo de Opinión,Presencial,2024-01-25,2024-05-23,Depto. de Comunicación Social,4.92,Comentarios,0.0,4.92,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Recursos para hacer más didáctica la clase,22.0,22.0,100.0
1000067210.0,PREG,CS 20 37  ,109934.0,1508.0,,Presencial,2024-01-25,2024-05-23,Depto. de Comunicación Social,4.92,Comentarios,0.0,4.92,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,,ninguno,22.0,22.0,100.0
1000094163.0,PREG,    CS0092,109867.0,1492.0,Fotografía,,2024-01-23,2024-05-21,.c ocóDoeu ienC nilcmatpaidoS,,Comentarios,0.0,50.0,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"Es un profesor demasiado enfocado, y muy profesional, sabe muy bien de lo que está halando y es muy receptivo!",16.0,13.0,81.25
1000094163.0,PREG,    CS0092,109867.0,64620.0,Fotografía,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,,Comentarios,0.0,4.41,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Sabe demasiado y enzeña de una forma demasiado enganchadora.,20.0,,90.0
1000094818.0,PREG,,109920.0,1494.0,Seminario de Investigación 2,Presencial,2024-02-10,2024-05-04,,,,0.0,4.97,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,,2.0,2.0,100.0
1000024894.0,PREG,    CS0223,109921.0,1495.0,Medios y Política,,2024-01-23,2024-05-21,Depto. de Comunicación Social,4.94,Comentarios,0.0,4.94,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Fomenta la participación de la clase a través de presentaciones de los trabajos,9.0,9.0,100.0
1000024894.0,PREG,    CS0223,109921.0,1495.0,,Presencial,2024-01-23,2024-05-21,Dcto niaCecc laSóioepdmoiun. ,4.94,Comentarios,0.0,4.94,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Es practica,,9.0,100.0
,PREG,    CS0223,109921.0,1495.0,Medios y Política,Presencial,2024-01-23,2024-05-21,Depto. de Comunicación Social,4.94,Comentarios,,4.94,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,,9.0,9.0,100.0
1000001900.0,PREG,    CS0224,109922.0,1496.0,,Presencial,2024-01-25,2024-05-23,Depto. de Comunicación Social,4.44,Comentarios,0.0,4.44,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,ninguno,8.0,8.0,100.0
1000067993.0,PREG,    CS0231,109928.0,64620.0,Lenguaje Sonoro,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,4.58,Comentarios,0.0,4.58,e fetulMr omdeso conposlnaid  c la eedape rueeree p a njaemnu taoñ,0.0,Que sea mucho más receptivo a la hora de responder las dudas de los estudiantes,17.0,17.0,100.0
